,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40
PG,21.663949814381688,-5.314061604564036,6.524184227036788,-6.336755610698731,2.3910084813635364,0.508919778233767,-2.515782568520856,-8.574949168160561,-0.005488957428517813,-2.0396056089208097,-5.3591265307929215,6.508479358146654,-2.898386121207482,-0.1033900459518342,1.0130113461817576,-0.7185961428754476,-1.552792385618177,4.176863443425823,0.8948658054513393,-3.2525263384897363,1.3843163354123404,0.3787388830660887,-4.426879453379574,-0.9431782406169291,-0.2877632968507275,0.14226918075383269,0.9858380757247617,-7.799864759622276,1.0689903581449502,1.2995569064256716,0.6740721896692311,-3.011751922425932,-1.8870413984525904,-0.6374705963279448,2.1254262212030612,-4.0310726985082175,3.775889866615109,1.202448975384073,0.34621158555624626,-0.9373113301940741
PGR,8.302393261162068,-3.566301713437221,9.44268654407648,-7.18350023501738,-6.061786196276667,-3.388684050034908,0.4609183583641769,-4.482676271892439,5.744294967278085,1.8061583990464398,0.5249646186183372,-3.368205877731921,9.229368907743222,2.776564828142248,2.2546118798805854,-3.912748289634467,-2.916578417190413,-0.3846684129161486,-5.0058926752951605,0.8156698609570104,-5.1229255417015125,-3.1227554769026,-5.753533269826895,-2.685894028615193,-6.421463180904876,4.414793390070253,-0.6607198568699892,-0.398206245095749,0.8592835372558885,1.1281605879040488,2.6658026923501867,-0.1538090618105778,-3.0401895428062278,-0.6051971280396405,0.7981346271278765,-2.5836740065807224,0.8035218833842476,1.2648122318060995,-3.913876367102149,0.1032356703208202
PH,-13.43487438628067,-3.0073539499265474,-2.834165150160561,-7.549552976883817,0.7312417934749917,4.9909100412452,7.000928749998716,-1.9075449013675232,-4.089063865642951,-1.7217245954570406,-1.3505766529089298,0.729701414511859,2.019245479325658,0.6810938908001133,-1.2476719731013173,2.311857373268095,-2.140805932382573,3.113415446444168,2.795059885011898,1.1480537484845261,1.16115403899158,-0.6536747620906947,-1.626254060966156,1.079907350252634,-0.9155070886194134,1.969143852786421,-1.939938974734488,0.37616319736388876,0.6304840063140343,1.8449497179909673,-2.603589153034004,1.2992071611650382,-2.133217751872741,-1.142816897220468,-0.7525892729279,0.06585237944064119,2.352148749318717,-1.8566041775894784,0.3226987568147257,-0.237089335993622
PHM,-1.9682809674837596,2.179797171939923,-9.830811328044852,2.234272956904274,9.2490004247768,-2.112233044992865,13.079148704220014,0.5226791981316388,2.3131290902306674,1.10178718407245,-0.005693951124704958,0.1488084002776518,-1.7406865487127476,13.990475800693087,7.793855126406011,-8.218352439137623,2.8827598282108737,-2.1146115124653013,-6.630094528493267,-1.6077401950201393,3.967292448517478,-3.634634669367185,1.0226431743404376,6.281912180870312,1.2916022577129223,-0.5226269608681494,3.302226802106344,3.541514454073481,-0.5140540638840309,-1.3366828134490751,3.543667235792639,-3.4124362592385733,2.0310342317106294,-0.3527042352225268,0.25554785595943796,0.9949481249153007,0.25770081434018094,0.15651532218598202,1.2348230399980191,3.7915504298455542
PKG,-2.74566617934901,-4.957902143032167,5.505794384329189,-9.008580840905738,6.614157930816158,4.043023501707914,-1.279606211587197,3.8624762370608536,-2.3644745248467696,-1.3989350692860603,-0.7573073358572684,-0.3653313753815689,3.698769653333914,-4.770316769022219,-0.08502386276337484,3.4453185664805055,-5.683544333352182,-3.77775060066112,-8.663856163936744,-0.5023680259044202,7.336188121078352,-3.8471972206913163,5.019878838689628,3.9551524626543455,-1.3212060040389901,-2.2216445146176764,2.8948522913231667,0.5990488481338326,1.6666097314430526,-0.7863137697207726,1.1509229912009826,-0.13577978091904583,1.4608974593802764,9.3444100821358,1.2676634514391005,0.538441238484998,0.453432003260146,0.7810309261583318,-0.07924903410520256,0.7345828344784416
PLD,12.919720442473487,-1.0055839056698062,-11.63604911553846,0.5223938071033755,1.6161526563650592,5.695410037882265,-0.7104595504011147,6.7135254388963945,5.449394848523624,-2.1111821934428394,2.969859881926779,7.546252722665335,1.3957706911760976,3.1840540834188134,-1.9600420737004236,-0.08406245173760216,-2.7209285666639818,2.208001824775108,-4.657586253718397,-0.615387897148787,-2.520212449378702,4.251151562385061,-0.9378597048420662,0.05780412893286864,-0.1920826808332606,3.5301630919621974,-3.4404254897669695,-3.0395817034981283,-0.33386130473023323,0.9379170116470403,-1.26031223239768,-0.09634937908809424,1.8158662264596097,0.21063790014318262,0.8917466714202443,-0.08093379626530979,0.6990186469824086,0.8852601202029627,-1.1955741040683006,0.14049922410491933
PM,8.282974047266682,-9.321503580349493,3.6517105689363394,0.6866622566254322,1.7375029717814252,-2.8825874626797483,-0.9164093360456004,-3.854787459357689,-3.8592748538297346,2.7976216247204375,-5.682828896172502,9.180139492274021,-3.0154689974547724,1.2026718412040218,3.3918513326286366,3.1399039965854056,0.6024615506002252,5.193520483423847,0.6652031168883535,1.092914189665051,0.5945573041792263,-2.0609309001907063,-2.2040426426827047,-4.9611912486956795,-0.0629135959385012,-3.0742675089463365,-1.4803380670569626,-2.6975086725571136,-0.4863812618928444,-0.1297110181814273,-1.7525634046171223,-0.03905551241049965,-3.1447021262314396,-5.533570626429652,0.3173133526659728,3.4921553871077142,-1.0017203258161451,1.3866066409423785,-0.712917375449981,-1.5689904539943378
PNC,-14.264560700548465,-9.997997745131752,-0.6565711722391804,-9.58657341616278,-1.3000075651857217,-1.8105135826804897,-7.577488757019444,4.8649980659744125,8.748048661552884,5.463210322857786,-2.6597037931415537,-1.791202851893728,-2.2127807838119753,-1.009521877424132,-0.1895133843954316,0.2828403971093935,3.906239115694785,1.6076901933533585,1.4064427009571552,-0.5525828918243418,0.525542138154648,0.4082297453835386,-0.04358795788456194,1.8425568796957807,-0.2769436665041102,0.0075042580844614905,0.6754766130632343,1.662609525185091,-2.0043103029987184,-0.29510236540720963,1.1387091499934965,-0.5421769496436839,0.6110857046166835,0.08801224115939196,0.6011751455700121,0.33301354500052627,3.5768477099288964,0.6787272727825229,-0.7144362939947841,0.08554201602790074
PNR,-7.811908148234395,1.1944934907737055,-4.736143155403215,-8.349307620740277,5.93182098729525,3.808618693955069,8.601637693947273,3.748222374378441,-0.7977542207331302,-3.132435093595771,-1.4075577598979463,0.9295818393649571,1.937170643513204,4.628827161211099,0.3783871435481313,0.29409151937840905,-1.4251213099441653,1.1805893932988536,1.9261450852885185,1.4789926196402092,-3.3086529083899947,-1.6296630030357886,-0.9071294925466536,0.069242552943026,-0.16137909593101812,2.0436495583764374,1.6455472335971326,2.9434388715436173,0.1466707702831196,0.19353103238853964,-2.9313912606371693,0.9255590535114419,-1.8347445013958268,-2.5706396431471474,-0.9781601757378485,-1.1758893335205318,-0.0006404804471336707,-2.516444811371398,1.5419881976860907,-2.070718421058115
PNW,18.991046287139117,-17.89501514913806,-9.276903389684225,5.588811825543526,-0.8748977785156584,3.8866952425613044,1.0867581043532575,-1.9884120508301517,-4.5104323657539185,7.331698557112303,-2.9554296419437365,-5.4997127224718705,-0.6812445812455886,-1.4185379880990567,1.7533411857227355,1.7253358392154243,-1.0236374149417051,0.19098535091295568,1.2582999628335825,-0.12371752598402931,-1.1685730767971776,0.5645670264993304,1.6350152013090429,1.5260365562120741,-0.36191576724735314,-0.4175316256236501,2.2206507699775058,2.8583840111369136,1.1986924588854186,-0.4872869773637083,-0.43421863923053194,0.7656590271932966,1.2393748147068286,-0.04866798960728125,-0.36740245585552417,-0.506475939036804,-0.04981153489475675,-1.062358711827687,-0.8394460193957929,-0.11468401932229721
PODD,4.919115133143031,14.6819843513071,0.44234386504963913,9.518521617818964,-3.4238827369426246,-5.874258533585538,2.296112768602288,7.308615804920166,0.5983182986149113,-0.42359131026897456,-2.0617123221898734,-4.028299067657503,3.9321063679674695,-4.658711564548729,0.754805092895587,-3.993065148705244,7.390561594742747,-2.3342107351896133,0.8478195681839411,1.3130189615618548,3.0889765150372748,4.531159318408944,-2.343092466377553,2.403512527041671,-2.0881419663276555,2.771311288488511,-0.030737408713334535,-2.8927566564936678,-0.9676530034211596,7.0889448391246725,0.7720254173830953,-0.11986269145851622,-1.4673856726372037,0.6553272680722025,0.21631946116055453,1.2761136555341388,3.046719149184526,4.110341967234402,-0.37951315956485504,-5.33964952724475
POOL,7.378180892959681,12.677688275048881,-4.110696424470196,-4.311524920725469,10.169322837113508,0.5691000642346217,7.705231912783733,5.65771974861786,6.603666332396941,0.7854279263604331,2.3667304362953736,-3.7326981543092503,-4.498581790034414,-0.40630829843233174,4.234324039494408,0.3461997352361308,-0.3386054062922905,-0.21696003636730168,-1.5509766200044521,-0.7509663467315795,-1.8109617058210208,-3.265286424604838,-3.2410852456044457,0.28764204195588744,3.3781025150460575,-1.8152357376933406,-0.7560031563619017,-1.5480852943066747,0.2166161331282264,-1.4898613840496957,0.7835790259610902,0.23007274871419028,-0.053459531490074104,-1.1667627114495391,1.4664677754308098,-2.8531402621531456,-1.1119212332697492,-1.4770575106181234,1.4282790358137654,-0.2277641000084351
PPG,-6.890463206248315,-0.5979359968359831,-5.5686038877498865,-7.437973212031417,4.492164139955227,-0.8098911835618404,6.009384219258014,1.8503461941521555,-2.8781760733016437,-0.23565122512344683,-7.383725496789861,3.9525140293088383,1.7646730072944081,-0.10400273187232524,-0.6944604893297218,2.7205380878684604,-4.252040719672723,-2.369086159644338,-2.614650976130933,1.9216658525783965,4.11915382743509,-0.01643753385191508,2.1248730240019906,-0.16829045989358263,-2.049916618194614,0.17284945767507903,3.172851957977185,3.1912065940524132,-2.4968781381067977,-2.3087749377243894,-0.24189446807427184,1.33235506020304,-0.1439271104261011,1.175179245297628,0.5039769329584682,-0.4967176806317659,0.662180511471735,1.226632497403819,-1.8477740003280168,-3.691570674251835
PPL,13.124376684742536,-17.730344621370676,-8.55647542105862,2.1330371448297716,0.16235716278012358,5.281900036497335,-1.8923045009065729,0.09012721653131717,-6.142497695942417,3.63051205353175,-1.992804698099383,-5.801979948912267,-1.131504859606706,2.365395155029192,-0.7352033691942753,1.5310715641194046,0.22506429519070165,-0.1878834065774048,1.4050066415121507,-1.8668441133442975,-1.1541219461561436,-0.2898601850283001,1.9238960043738564,-0.6235832675413046,-1.4816875337174877,-0.8896180307365579,-1.0079034703089769,1.8422224802555152,-1.111090750336851,0.5061671428516977,-2.2044593046022816,-1.4159911296706567,1.2654336826227848,-0.6232459346708991,-0.15123752394491224,-1.1509985399789684,0.6106036928831408,0.9037778323713144,-0.2039984916951284,-0.35629965322926516
PRU,-14.970627647473906,-11.519159028581123,1.071340682221571,-9.876705892233206,-2.155154327636147,-0.8796717190726158,-6.573834145091733,1.4076956862685452,2.5223709286224487,0.2054025890088997,-0.10779079708976527,-2.6141295426828597,-1.2888081413448853,3.1090664919216113,1.0305705680232744,-2.0822021967100746,1.7668211497232444,-0.43801798589645524,-1.8016488842980465,-1.3162133954570194,0.8293038253627936,2.2762224262723456,-0.8324424648750078,-0.7418885732820474,-0.3523580341448993,2.2453369861150003,-1.8223844311609874,-0.050985938480022266,0.7443982658353794,-0.08032378698356928,-1.4569820304962,0.504699507841485,-1.145497742637086,-0.146590304390162,-0.8873278168595639,0.4948040014074785,-2.6672933071346505,-0.22866329979376857,1.7764484902397788,-2.071016019442096
PSA,18.35780526981747,-5.529567755222512,-8.759938315799031,4.403493526270725,3.612014290309647,2.387718427745714,1.6837239161170003,6.146682491197213,8.3075244235891,-3.3151457864316902,9.049475510963477,7.993298854909234,4.731808027309928,0.12316371562196367,0.2228508998865306,0.835975914041858,-1.2595388604121536,0.6542709891699048,-0.21612173308656155,3.143403429222434,0.5479290843709106,5.618561708183928,-1.1663863632167366,-4.757360874270109,0.22127443055049636,-1.8640252594124624,-0.8143531008642646,0.05044020894869036,2.519300821513783,0.9710639491236278,1.945288234346373,-1.4470350894985318,5.753196412615113,-0.32788946598525687,1.6040271434098412,0.9998364581905524,-0.2770816841287029,-0.050601346952462344,-2.839356456599986,0.3827462149668853
PSX,-14.829642048819826,-12.1487177979535,8.694040136779149,9.289465314784243,-8.37644229573613,5.267254945782301,-1.3685391846716237,-1.7918772716272033,0.15239686684283213,-4.0037615581122425,2.597339950525775,2.1030943661231047,-3.872917264440285,-0.40677239134780374,1.4401503346672826,-3.6072613409318657,0.9615373662438501,1.4204938110169305,-3.074440511725839,-1.8752171645714304,4.298866691079256,-5.615794239642111,1.92255399439768,1.9391915762699854,-4.66028597963258,-0.8668777449331756,5.47994246616647,1.4884351261375675,1.3107733579689613,1.353314090981869,5.2511737660746975,3.492205089700021,1.1777361836415203,-0.6220130298554207,-2.170246069082828,0.8991435512470822,-3.088037557953461,-0.020532229278009663,-1.2625573477266987,-0.1541123377751646
PTC,-3.877596960089888,15.92661345820878,-2.7196514488786203,4.365112857644021,-3.510902796085515,1.0643370887719872,0.2964420297447523,-0.8997922124398622,-1.6013103553805994,-4.243115814309301,0.383734749290837,-2.353448288896609,2.726309455694639,0.15039286763706178,-2.6959474154655463,2.839271792667315,1.8103665573231043,-0.32114452789256787,0.8186350721505888,-5.168562767896868,2.2732024595188434,0.6589628931619204,0.7597803478559206,1.916714188980819,-1.2838579763501123,0.9518461417085854,-3.247373614512076,-0.5672776972341542,-0.05349055067063448,-0.8599730782902619,2.3448816672139805,1.9002862958421778,-3.173511042950965,-2.035263062844688,0.2577110153330867,-0.2490343605467342,-2.888928896301718,4.416173078964152,0.7804487460201278,1.9136005879817508
PWR,-9.595676234580342,0.31459203065132035,0.5665897696192158,-3.132739418360266,2.9372751167086513,5.980254937169057,7.8360033955771655,1.2538142214392045,-0.28178342069560736,-3.0734651402837767,3.468840236827854,-3.150862522200122,4.702271283737233,1.1738455036688373,-4.064870898072207,0.03973685259425423,2.4132532468816845,-0.01594362153761075,3.692308579081706,-2.5310811861224884,2.259711544788673,-0.40601097894588184,-2.4310038518109707,-0.9201321498779025,-0.6268935958366006,1.8551334269590039,-1.8291033474796445,-2.12720195489524,2.5042801957993635,0.9340731720227611,1.8014522621482267,-2.1389594526463473,2.4127262535409737,-3.0672317387816888,-1.7720438877113849,2.157012384783724,1.1907115674404074,-2.516102929925969,-0.0015214195316898562,-0.2716488910558807
PYPL,1.8402904315722293,18.39385467036475,-3.082119690247689,4.051123834622475,-1.5230514340727839,1.3803811186829158,-5.47730953978697,-0.7736648854013913,5.521349204630807,-2.42024208052802,-4.059790808683095,-3.3124139946680047,-3.6137049251296416,1.9167670959825884,1.5029051233846746,3.5143068059088343,-1.3893623038064367,1.9474544073710447,1.1365708387432651,3.2861077321855885,2.9465583845855545,-1.255648206183029,1.0401118413553774,-1.360892264083885,2.4117715567582554,2.471741423092982,-4.932233733265304,1.1610433757119007,-0.2717433355388552,-0.3673510555371046,1.533398785995212,0.5214345945061128,-4.892522631240936,1.011597417405928,3.056146973770769,-1.4287536935823069,0.8235174056341267,2.788030082031423,-1.1849601731628614,0.16656986202966967
QCOM,-3.442561693416682,14.895228317910775,0.5358214577728736,1.9096310021328107,3.3869174093802936,6.85415931251148,-5.443420122146756,-6.36400018396912,-2.425173384684556,8.47286655471192,1.2277383889606412,3.957350998147993,-0.5848891533504484,-0.5262232172849424,0.833894827072633,-0.707703015973455,0.3110495375691276,1.7490169713081551,0.7179213375617313,1.9808855472309637,-1.8790485179554952,0.07322851251415703,-2.4640744187970194,0.3493479919302086,1.002711780589556,-1.7513801943255485,0.6237547710180258,-0.045708079052113035,-2.0463323882688593,1.7339590419304005,2.10051270285342,0.041733473881952095,-0.43430407314994374,-0.9157247003488603,-1.0132670396609065,-1.9294072903907777,2.434024265811354,-0.499355331945692,1.8257542335653056,-0.8822573250049176
QRVO,-5.728626267610082,16.06998510538563,-0.2951942221481959,0.6959801290353667,2.8869326167018974,6.727391750878054,-5.089534201017314,-3.7172297166903996,-5.370644987794417,7.955105766500563,0.8032706842422098,2.8535726871909635,2.3383207909488823,1.6483547119049164,-1.0158799871801312,-4.6703457818135234,3.1592449387797528,0.3209882989589042,0.6724166987632828,2.9816809448133177,0.8499462922810609,-0.7898446324524601,2.7962118672391765,0.49122593396119313,1.6156713397034077,-0.7509119386824172,-0.08637181428680327,0.09484959165871437,-2.8965422115611466,2.941214018648513,1.8157375697606493,2.1872545840838233,-1.4069632175563354,0.7161077819082934,1.7646825037134628,-3.194185370495269,-1.338442543558286,1.2513469438971223,5.845181420615083,-0.3489763115873286
RCL,-16.313049131759644,-3.2781388219311687,-7.41130931490606,10.943721454545365,2.785413648923691,-8.207290275260421,-5.349330669201734,-4.3919270338838725,-6.529198086873979,-8.03582910441622,-2.0431188238470868,-4.1154774405531525,5.529353296486896,2.601617739696716,-0.9535485118159849,-0.5238707351540829,-1.4170860140773616,4.833121768734505,0.22730965699571834,-4.598121242945246,-3.0756353629517337,1.3706054154334761,-4.047289879777729,1.0840140583588551,2.0443391156997444,1.8649889848652006,0.831793879443558,-2.22275095181473,0.7596068011466912,-1.8904707105232466,0.21451299063520213,-1.5982726916489824,0.5000956345524568,2.1065655796458063,-0.8141557111280886,2.2118016974429815,-0.8167682264058145,0.9367669020148339,2.8747555161598433,-0.6080668899258127
REG,-2.4512424755082383,-16.37541674048713,-14.023589298254011,9.105460911990667,2.375445211609507,-3.569784653725576,-4.6108595243805395,0.8517349885221523,0.07584048495487089,-3.182419943723848,6.49783058510652,7.564237376753547,-0.3173928290589736,-3.006655188077369,-4.366123194033816,-3.3366612008962577,-2.4799414090075578,-2.218956693740275,3.474978240695255,2.361428774992697,-0.177296498349642,-1.4040873730963532,0.45810953346902306,2.5769775097180014,-0.24220685396990285,0.5740805796318926,-2.1644075831272085,2.165614752013974,-0.8453896204921345,-2.203778262362209,-1.7046355008916954,1.4581591007605856,-3.2381445342909045,1.7370785459038567,-1.3210422226785474,1.9795655938989107,-3.378355209826501,-0.8785541601614741,-1.5559170608465072,2.768434388035141
REGN,10.599621164007692,10.545076076829698,15.5143929463175,2.5872704946472043,-2.0882619742944613,-5.562877603966568,-3.275354233210789,8.171866223870486,-2.398325024816203,5.451041635423122,6.516791516339626,2.264264267797227,3.5539206708850757,-0.2001435944697622,6.39991664610157,-0.8883306256288037,-5.665552165735898,-1.0670674069077577,11.733283114078395,1.6217695415228037,4.25125071624888,-0.8034885544029075,-0.9982074892600344,3.206902471046881,-3.189428081257744,-0.9421735065754756,-8.514710969681934,-2.7256375935598887,0.0025257675204074645,-0.02043430546891347,0.2012432573899331,-2.882060005965411,0.8420875740727638,3.5637929760163174,-1.390267689659306,1.3479922071378458,-2.2504033302979494,-0.10091682726482848,0.3411102177247648,-1.1671893763702992
RF,-18.939595215449398,-10.455987944773723,0.4435831717031237,-5.741083667235014,0.42392958863376184,-2.1005352664749397,-6.168468440371472,5.184191613288976,8.40521927790771,7.919378829059854,-2.492244317600435,-1.9204849301677547,0.6193945801319465,-1.7706673542053375,-1.0520871242852958,0.7414791387393788,3.641957708316328,0.6581208919773097,2.428761799885148,0.14580050043898266,-0.45816679275046773,0.9456685200293082,0.6042187055420144,3.9673191807602204,-0.6861099700332816,-0.726601296058527,-0.4836979525730206,1.8999047949182595,-2.411171781967276,-1.060738089341376,-0.043023743194621364,-1.1795761235291535,0.9751560421632197,1.1089047781830843,0.26385337622425614,-0.8229168659429129,3.08586818538967,0.7784234141883606,-0.6330422629132476,-0.34032568620690057
RHI,-10.676243314687595,-1.0201477011224436,-0.12628270671975658,-3.5450260673793426,2.7897909784381105,-1.4195680186140538,-1.8522502849970954,2.0373466412566295,-1.113064776677114,-5.929220971747794,3.9812098804635974,-0.5258892794251263,-1.011578159759496,-2.006448893067485,-1.755786098388634,1.3042342856601064,2.6493723268263376,-4.465565061777595,1.4127668431910338,-2.0289372034969233,-5.129542449963458,-0.7644899570790109,0.40348266007711464,0.6343450114790887,-1.9253837731814458,-1.7173870415000572,-1.3206831925494595,2.596260644029852,-3.0177323865939587,-3.5751012352562075,0.08311640999772933,0.44817549593494715,1.3896443483739016,0.9668642365557893,-2.297031560664443,-1.6195306438390866,-2.214305389608807,0.6139216035147415,-2.0474870396936957,-1.9214295008109383
RJF,-12.641872704005884,-4.064049040590801,3.17850835552077,-12.188352318135529,-0.9311299487059247,-0.35690350723654035,-10.062918671063004,1.7650834486409075,4.423738936165031,0.48761266719412366,1.7143893748443684,-3.0340176254907076,1.9101090579251017,0.36576613030651706,-4.046815752905735,0.33047874985273706,0.8272357380841816,-0.33580499955631227,1.1202703691313978,-1.3012104218068963,3.01523374236408,-1.42211089256063,0.3930873914627398,2.09706414100282,-1.047031490506286,1.6277977570195776,-0.7526715586650531,-3.3376604364958316,1.8535972188879448,1.346283902545301,0.348636886199174,-0.17852925132528574,1.4312821967649545,-0.29070409273708275,1.5221895622662776,0.4455863011804792,-0.5421078503459876,0.30133567884755813,-0.3502948673786317,1.6546411997507673
RL,-11.005411438465256,-2.014694807188446,-0.7379112346083915,1.0607973843097658,9.056570363593233,-4.946971287324636,-2.2643353104467043,0.7359873512312857,-1.8419809960036377,-5.351682303473211,3.5606396734242733,-4.597311947963449,-6.043696705602485,-4.44930619777461,-1.6776770656652966,-5.4862464128248005,-1.5028228075557744,-0.28823197478345014,-3.899022108603162,-0.1483480239746449,2.9959231965027713,-1.3926400604208273,0.1395910253196259,-1.030313595810894,-2.7196678418117473,-1.6500953449718117,-1.0852338555804002,-4.814966806914208,-1.0966957687271146,0.5141023357995147,-3.002649385068871,-2.554772332549195,0.9550419440519721,-1.2332037697496874,-1.3264582433502956,-3.6042244334370226,-2.3513292280728306,1.7443380582081802,-4.4314869953374485,3.2120707102151442
RMD,10.595275889720591,9.063816643723037,3.2311790552394584,-1.8070446594696263,-2.6582251998831383,-0.004029528101571496,-3.1740063375098657,2.8522606898020304,-2.698881773173029,-2.5989592933702452,-0.1200139170769178,-1.6188717894634639,-0.8870635237726348,-2.4874648962631642,-1.7645068799636459,-4.5070719777808215,3.0380195641418752,-0.3697819243078004,2.9444596851181064,3.079294403371123,0.28215187563558797,-4.509348879076487,-5.024043417931206,0.3330894999242886,4.556891473112231,3.4508333781321148,-1.775362187284388,-3.0962283099229975,2.864384426904186,-5.670657860927454,-3.6987556437700766,-0.18892338559954294,-1.360933958643231,2.523980900603061,1.1748817819839739,5.354918646130839,0.2993211488889636,1.2622600566395736,1.7067527580971535,0.029942676192104344
ROK,-8.755793959386798,3.4550299458275506,-1.8031149178747026,-6.818467321818247,1.593343137011976,6.82514958605585,8.488982063218728,-0.03941475986698838,-2.0418439143954816,-1.9029304420320232,-1.7550561290003746,2.051587094404154,3.2567471064306184,-0.4298454348508566,-2.3731049962910173,4.493524119265574,-1.2829982125212476,2.5714554111331585,6.617174930041796,-2.3028638647860307,-0.41323882815845137,0.7668082430572025,-3.2337670098013094,0.7552272493678494,-3.003324947230014,0.36261654981509883,0.2745539658180029,2.559772188346751,-1.4021671438677585,0.6005276539489868,-2.336942538593649,1.0598402005598369,-2.2150584898998495,-0.6772986418772827,-0.21840857428566499,-1.27593013239794,0.07210960438174584,-2.892911584208796,2.7428825118604463,0.6545343420091941
ROL,11.849821541460788,6.811792627260937,4.540345503175454,-5.532895046549948,-0.1475506792045537,0.5454180047861891,6.358850357307966,-0.45525206018300834,5.350545461373052,-3.0566688373481283,-0.571753657334472,-2.3430010526488134,5.699857460798204,1.5359170838378269,-3.9888713246293497,0.9276371923712811,-0.5286117137921567,-0.5770838684131226,-1.4036878948630145,-0.9779099624736085,0.7200348080193597,-0.09174681512314137,0.8556685546328909,3.0066140094285183,0.0579570646554317,-2.7486573274597546,-0.5861559177665202,-4.666366598076562,1.0860753068077191,4.762643548169308,3.3479198306687685,4.107410640690065,-2.7100778487316823,-3.270670569870789,4.006839048507717,-0.10533007717269985,0.8085520636013536,0.769081404236561,0.6202416806093538,2.8161945029747844
ROP,3.801790570726937,4.143662807659549,-0.3886434514510617,-10.672157844679937,-6.062128097963593,3.307008662738258,6.351999402177963,-3.4960737961788233,1.6457481827965454,-4.0344876959066704,-0.508908253676388,1.9901851163724915,2.1450204542167333,-1.761460186522385,0.8177213312969408,1.9732320912484735,-0.8166214137411947,1.9223003379128885,1.7973119862683549,-1.2962990680177346,-1.2615295717197246,-0.24717901156124245,1.048070642667653,3.5810230157548273,0.4925555935765928,-3.2984886886956915,1.792704917711065,0.8594033315507361,0.454329209178335,3.7480716220194834,-0.7822991417155806,1.8108825177285248,-2.0945000115671757,3.1163794593354255,2.083955180169693,-0.45232171356892636,0.31441109422613245,-3.3475046836167968,2.6479692939547554,2.372411798412999
ROST,-6.297815270162812,-1.9212047398485774,-6.249785850607831,3.3550088220600993,2.0145225135896054,-10.243650064277054,5.800822221593588,-5.3927575679559725,0.17428981361024123,-1.0791069780264808,4.888405223959594,-2.962355033506972,-7.47489908437702,-4.703726162795435,-2.950098687117612,-2.4056557996107433,-0.6443405339879549,1.1607290064221962,3.671583585472256,2.140695035754465,2.6448418989458062,-1.097405476051618,1.9043159696864966,-0.8543299448096179,-4.901090370073616,4.711400694907098,1.4924114854644066,-1.1730255120692459,-2.001769509240272,0.5529934670623496,0.7008218077436146,-1.7037325278835993,0.4503250148480847,-0.8876625177684072,-3.690819180641277,-0.46373088051252664,-0.9707407690550907,-0.5835039027374125,-0.1435307177177045,-2.5924284313820585
RSG,11.765272405037916,-7.353498266949995,-2.8078316308801368,-8.488271782432271,-7.726921672596361,-1.2816561247020077,4.533896644400445,-5.9680757715408275,2.152751852154728,-1.6312261778530663,1.8360466073006527,0.5916758412681625,3.8634965182406513,-2.9150797678340745,-3.8053635924849023,-0.2248394044833303,-0.5519961836046814,0.8105016567180412,-1.0247804107016794,-2.9074586692563704,-0.31268308726447597,-1.467054470257779,-0.6931739353526939,-0.30748688539931524,-0.11252496710317592,-3.671825320505064,0.7498046717060284,0.33791770957746686,1.7597980936212578,-0.14784621758452746,3.791835333942858,3.3001123767821197,-1.2336211874315453,1.0854609361285061,-0.10234316384685113,0.806388809844217,4.276920264065052,1.6774211436436361,2.1394805574276305,-0.46645827975083876
RTX,-8.223232522879979,-10.355875197960785,-2.6755489029313506,-0.5427856094029568,-5.201797974695867,-1.9551793859215048,4.120701091775383,-4.791181214499464,-5.0884174424660715,-3.180892486580131,3.801234893348363,-3.231782391843292,4.941394892034935,0.28239394681486635,2.3484910290907135,-0.520217684274738,3.4981996133622717,5.2958444469027555,-0.6643834843787458,0.4141715194334304,0.2972582753300343,0.5586986753739345,4.176153430754407,-2.16332033462884,1.0064710706494002,-0.21219209728525903,0.6513100404596546,3.673379283660273,-2.6625694800509874,0.8894313463321353,-0.12097126354562832,-1.3232026588979164,0.28715088668726835,0.7999398041197775,-0.09917619107414918,-0.43009056634948223,2.7408695746780505,-0.3702537832157893,-2.336754897394117,0.6575286363315168
RVTY,3.47591550903433,15.572972041196719,0.9645538942388375,-1.233877072415456,-1.2094277371698532,1.5956954057209967,2.6031564686228457,13.829352438414134,-3.950324404845443,0.46470111010896803,-7.781792840808964,0.32881266637996853,0.02611976367400374,-3.3204540024419655,-1.9270894487825778,-4.970332391499879,0.35543234046123845,5.058531274337136,-5.710173955859175,-4.7442409050802,-2.985676363117664,0.7102081279947409,2.638052141880787,-3.1324287600598324,-3.4776858352257123,-3.9324961187299317,-2.5104418916416416,2.7794513965163814,0.18211514118724004,-1.7712489594109408,-0.27062411493619437,0.7525151358492621,4.427447866814992,-0.2031426656906283,0.5198043111441607,-1.1966243112237798,1.711440119902474,-1.610736103810533,0.4506628913115192,0.1624749239583999
