,leg1,leg2,coint_t,coint_pvalue,hedge_ratio,adf_pvalue,hurst_exponent,half_life,zero_cross,best_threshold,best_return
1138,FAST,NDSN,-4.139927232171011,0.0044902547205454,3.628560804164344,0.0003903311341802,0.412799670442505,42.77433631290699,112,0.8500000000000001,3.357132254911841
1139,FAST,NOW,-4.796782459421303,0.0003823594594879,13.675535992670254,7.214471778344698e-05,0.353959562360594,29.71086347573861,104,0.8,4.494436841189075
1140,FAST,PG,-3.683502603598798,0.0192395504897405,1.8001579664326277,0.0035492096559748,0.4089214120873801,52.60440465702986,93,0.9500000000000002,2.289905650756375
1141,FAST,SHW,-4.064858658765921,0.0057912799869138,4.757211458786246,0.00085659524069,0.3930401662309719,43.22716096919844,84,0.8,3.20292389229048
1142,FAST,SYK,-3.751277486005817,0.0157221173014615,3.931841348181292,0.0022279093388199,0.3939026062884821,50.79297776561224,73,0.8500000000000001,3.523586679088567
1143,FAST,T,-4.015380390356776,0.0068268572060503,-0.2829346306311964,0.0026782208526158,0.3740263199405498,45.05145711508956,103,1.950000000000001,0.7719440425717551
1144,FAST,WMT,-4.08271389005213,0.0054540624476052,0.6908407058407123,0.0012105753968548,0.3918603719015313,43.50873862134166,97,1.5000000000000007,3.084152201444742
1145,FAST,WTW,-3.692627171429428,0.0187291422839558,2.6989222355876707,0.0015710861632207,0.3896920751480831,46.75966218283461,108,0.8500000000000001,3.2249195688679753
1146,FCX,GS,-3.7095400038225694,0.0178142886846604,5.485569134155141,0.0045300712502256,0.4259206501127559,53.86528658432064,76,1.5000000000000007,2.1065903220873095
1147,FCX,MCHP,-3.6906667392274577,0.0188377960081888,1.3746905939071898,0.0028139295064598,0.4074054829617535,47.61062768711911,98,1.0000000000000002,4.3972261472337335
1148,FCX,NXPI,-4.220528715328056,0.0033949477993211,3.493006087269685,0.0013444439582514,0.4099830965587013,40.68435029654992,102,0.8,5.198023519867022
1149,FDS,LOW,-3.839188897676571,0.0120095888212708,0.533169650704587,0.0026909809915185,0.4153089798189859,45.87948321093239,86,1.950000000000001,2.774179620919228
1150,FDS,MCD,-3.718121261858052,0.0173652459841461,0.4857545948454972,0.0027389573911293,0.4065625125251045,51.09713896880705,102,0.8,2.8086487351296396
1151,FDS,MDLZ,-4.053870389462002,0.006008101546292,0.094368854823356,0.0014144215750684,0.4036586959740345,43.1593855323694,112,1.1000000000000003,2.6795120622286053
1152,FDS,MOH,-4.323630261195807,0.0023515466472038,0.9916302818969476,8.568466093886156e-05,0.3714055009029191,30.96004328598085,118,0.8,3.6556860845322254
1153,FDS,NDSN,-4.0271168227321885,0.0065671042157611,0.5069258638155245,0.0007984332187541,0.3890982077312068,43.134586648203566,85,0.9500000000000002,3.37611538355456
1154,FDS,PEP,-3.9147195763678337,0.0094651124829767,0.2459333822133965,0.0016670826470928,0.3936820576870435,42.02316963711944,99,0.8,2.4161333744307325
1155,FDS,PG,-3.764999515252808,0.0150831417146996,0.2532144026274882,0.0035666371313998,0.4021124037187073,51.61304939532529,109,1.5500000000000007,2.3331628831833626
1156,FDS,T,-4.175623973073357,0.0039704757823897,-0.0413941088596586,0.0002714241109713,0.3750821948822835,32.54619281339967,143,1.850000000000001,0.8179092882616799
1157,FDS,VTRS,-3.7866809067541234,0.0141201337127356,-0.1106789106266726,0.0007452938484018,0.4139655135163254,44.15241099565007,68,1.5500000000000007,1.2561179659469948
